Date,Adj Close,Close,High,Low,Open,Volume,Symbol
2000-01-03,13.244404792785645,17.97291374206543,17.97291374206543,16.958946228027344,16.958946228027344,62409578,RELIANCE.NS
2000-01-04,14.304689407348633,19.411745071411133,19.411745071411133,17.94434928894043,18.451332092285156,132872110,RELIANCE.NS
2000-01-05,14.865097045898438,20.17222023010254,20.55781364440918,18.326372146606445,18.326372146606445,375789847,RELIANCE.NS
2000-01-06,15.488639831542969,21.018381118774414,21.471811294555664,20.63636016845703,20.63636016845703,219621124,RELIANCE.NS
2000-01-07,16.55156135559082,22.460784912109375,22.699996948242188,20.92198371887207,21.064796447753906,278281260,RELIANCE.NS
2000-01-10,16.233211517333984,22.028778076171875,22.75712013244629,21.80027961730957,22.66429328918457,187897934,RELIANCE.NS
2000-01-11,15.180813789367676,20.600656509399414,22.203723907470703,20.268617630004883,21.989505767822266,175675797,RELIANCE.NS
2000-01-12,15.87539291381836,21.543216705322266,21.77885627746582,20.147228240966797,20.63636016845703,169586471,RELIANCE.NS
2000-01-13,16.409486770629883,22.267988204956055,22.59288787841797,21.71459197998047,21.850263595581055,239139851,RELIANCE.NS
2000-01-14,16.643646240234375,22.58574676513672,22.967769622802734,22.10018539428711,22.10018539428711,188507616,RELIANCE.NS
2000-01-17,16.246366500854492,22.046630859375,23.057025909423828,21.92523956298828,22.72498893737793,150255809,RELIANCE.NS
2000-01-18,16.533140182495117,22.435792922973633,22.774972915649414,21.818130493164062,22.064481735229492,141210936,RELIANCE.NS
2000-01-19,16.81728744506836,22.821386337280273,23.199838638305664,22.57860565185547,23.053455352783203,160790093,RELIANCE.NS
2000-01-20,16.46210479736328,22.33939552307129,23.199838638305664,22.175161361694336,22.84994888305664,216069957,RELIANCE.NS
2000-01-21,17.172475814819336,23.303377151489258,23.44976043701172,22.27869987487793,22.328683853149414,239994540,RELIANCE.NS
2000-01-24,17.16194725036621,23.28909683227539,23.69611167907715,22.992761611938477,23.2426815032959,184344232,RELIANCE.NS
2000-01-25,16.83570671081543,22.846378326416016,23.22840118408203,22.72498893737793,23.210548400878906,136584272,RELIANCE.NS
